patient_id,bald_score
BraTS20_Training_315,0.04567595198750496
BraTS20_Training_332,0.04551060125231743
BraTS20_Training_339,0.0454082190990448
BraTS20_Training_266,0.04535241797566414
BraTS20_Training_104,0.04534925892949104
BraTS20_Training_288,0.04525434598326683
BraTS20_Training_271,0.04480142891407013
BraTS20_Training_017,0.044587865471839905
BraTS20_Training_043,0.04434436559677124
BraTS20_Training_158,0.04425736144185066
BraTS20_Training_152,0.044192567467689514
BraTS20_Training_257,0.04375145211815834
BraTS20_Training_075,0.04329574480652809
BraTS20_Training_008,0.04310157522559166
BraTS20_Training_054,0.042555853724479675
BraTS20_Training_224,0.04202599078416824
BraTS20_Training_106,0.04185577854514122
BraTS20_Training_144,0.04149447754025459
BraTS20_Training_003,0.04104393348097801
BraTS20_Training_304,0.04088453948497772
BraTS20_Training_041,0.04088215157389641
BraTS20_Training_355,0.0403452105820179
BraTS20_Training_095,0.04027925804257393
BraTS20_Training_196,0.039683107286691666
BraTS20_Training_157,0.03917834162712097
BraTS20_Training_065,0.0391080342233181
BraTS20_Training_130,0.039060916751623154
BraTS20_Training_112,0.038683902472257614
BraTS20_Training_031,0.03854652866721153
BraTS20_Training_055,0.03821859508752823
BraTS20_Training_337,0.03775680437684059
BraTS20_Training_238,0.03757781162858009
BraTS20_Training_034,0.03747258335351944
BraTS20_Training_204,0.03737771138548851
BraTS20_Training_221,0.0373515784740448
BraTS20_Training_201,0.03710668906569481
BraTS20_Training_363,0.03695107251405716
BraTS20_Training_028,0.036689482629299164
BraTS20_Training_131,0.03658997267484665
BraTS20_Training_044,0.03610894829034805
BraTS20_Training_015,0.03610417619347572
BraTS20_Training_093,0.03584784269332886
BraTS20_Training_159,0.03584589436650276
BraTS20_Training_097,0.03570835292339325
BraTS20_Training_101,0.035697340965270996
BraTS20_Training_194,0.03563931956887245
BraTS20_Training_053,0.035239264369010925
BraTS20_Training_203,0.03374654799699783
BraTS20_Training_200,0.033420439809560776
BraTS20_Training_283,0.032994817942380905
BraTS20_Training_156,0.03231913223862648
BraTS20_Training_016,0.03228207677602768
BraTS20_Training_351,0.032246172428131104
BraTS20_Training_023,0.030274400487542152
BraTS20_Training_348,0.03012172132730484
BraTS20_Training_057,0.02949434146285057
BraTS20_Training_067,0.0294933021068573
BraTS20_Training_215,0.029189545661211014
BraTS20_Training_046,0.028941521421074867
BraTS20_Training_364,0.02868359535932541
BraTS20_Training_202,0.02784840762615204
BraTS20_Training_025,0.027746474370360374
BraTS20_Training_366,0.027626587077975273
BraTS20_Training_114,0.027566807344555855
BraTS20_Training_129,0.027550144121050835
BraTS20_Training_223,0.027352232486009598
BraTS20_Training_353,0.027252832427620888
BraTS20_Training_161,0.027035454288125038
BraTS20_Training_092,0.026968570426106453
BraTS20_Training_172,0.026804836466908455
BraTS20_Training_195,0.02674606442451477
BraTS20_Training_163,0.0267283096909523
BraTS20_Training_162,0.0267281886190176
BraTS20_Training_344,0.026494653895497322
BraTS20_Training_080,0.026147475466132164
BraTS20_Training_350,0.02561192214488983
BraTS20_Training_336,0.02549581043422222
BraTS20_Training_088,0.025433702394366264
BraTS20_Training_206,0.025381434708833694
BraTS20_Training_056,0.025308845564723015
BraTS20_Training_199,0.025301041081547737
BraTS20_Training_209,0.02521539106965065
BraTS20_Training_083,0.0251483004540205
BraTS20_Training_314,0.0250959862023592
BraTS20_Training_036,0.02502780221402645
BraTS20_Training_060,0.024898041039705276
BraTS20_Training_045,0.024645106866955757
BraTS20_Training_298,0.02375074476003647
BraTS20_Training_076,0.023607121780514717
BraTS20_Training_077,0.023483717814087868
BraTS20_Training_049,0.023374352604150772
BraTS20_Training_192,0.02331605553627014
BraTS20_Training_032,0.02287786826491356
BraTS20_Training_033,0.022850338369607925
BraTS20_Training_185,0.022397713735699654
BraTS20_Training_254,0.022021597251296043
BraTS20_Training_011,0.022011471912264824
BraTS20_Training_084,0.021972153335809708
BraTS20_Training_253,0.021739955991506577
BraTS20_Training_115,0.02166002243757248
BraTS20_Training_052,0.02165660820901394
BraTS20_Training_090,0.02137886732816696
BraTS20_Training_086,0.021331148222088814
BraTS20_Training_117,0.021254271268844604
BraTS20_Training_178,0.021245889365673065
BraTS20_Training_179,0.021234776824712753
BraTS20_Training_048,0.02074737288057804
BraTS20_Training_217,0.02063731849193573
BraTS20_Training_105,0.020517129451036453
BraTS20_Training_230,0.0196894109249115
BraTS20_Training_110,0.019343705847859383
BraTS20_Training_116,0.019114017486572266
BraTS20_Training_111,0.01824178360402584
BraTS20_Training_102,0.017969297245144844
BraTS20_Training_022,0.017876213416457176
BraTS20_Training_141,0.017579354345798492
BraTS20_Training_004,0.017179688438773155
BraTS20_Training_286,0.016865655779838562
BraTS20_Training_233,0.01651335507631302
BraTS20_Training_127,0.01482602208852768
BraTS20_Training_087,0.013882984407246113
BraTS20_Training_317,0.01370324194431305
BraTS20_Training_029,0.013214977458119392
BraTS20_Training_122,0.011438710615038872
BraTS20_Training_081,0.01059382501989603
BraTS20_Training_142,0.00987338088452816
